city,country,temperature_celsius,feels_like_celsius,temp_min_celsius,temp_max_celsius,pressure_hpa,humidity_percent,wind.speed_m_s,wind.gust_m_s,clouds_percent,wind_dir_sin,wind_dir_cos,hour_of_day,is_daytime,weather.main
shimla,IN,34.20057564290739,32.733433639701246,13.33794801035672,26.899016048362057,1037.1983772211954,87.20162252187556,3.5159480148928552,2.7440308173614336,78.3084293357881,-0.8561086641318235,0.6856290529138863,19,1,few clouds
panaji,IN,39.75678571958926,35.77835049007211,32.66827149800959,35.00523795326927,1008.4756299562256,74.56889238070889,2.0763620759214065,14.323716421777776,43.57791785094997,-0.6886177205092533,-0.6529536097981811,1,0,broken clouds
chennai,IN,34.9910279182321,40.03874612534487,25.559895753719648,44.16032650245013,1040.4181948548198,19.60665792936628,12.093831441117594,13.703176942033611,13.304017426826675,-0.7246334442777623,-0.34188126107245953,17,0,few clouds
kolkata,IN,14.618719772555266,20.670861710693,25.85196818186165,25.95293820989739,1024.5638946716208,70.88845898019052,11.493846587711747,7.243128394013798,88.9729361424886,-0.7662368696857687,-0.23124134763195375,21,0,mist
shimla,IN,28.040788218350627,32.92955359726785,12.386610597096098,40.48734474641216,1031.5785028516884,60.65806998724348,3.3192244953321732,0.07739846525035565,27.02177386771818,0.5978455005092689,-0.8005304654291457,1,1,rain
mumbai,IN,11.863773121602872,41.154539448337474,15.574630448692952,39.54049520454815,999.1670899624172,21.84987768878006,1.3069001432216747,3.342659747384078,22.419259944092396,0.046927246715869064,-0.875774350816538,14,1,thunderstorm
mumbai,IN,14.685319913229618,17.903517366753018,22.712995720141866,22.712995720141866,1021.4478009128375,84.77699445144133,7.4110853912913575,10.948632552129867,1.6160227399781624,0.9199845525304328,-0.36474513627640265,17,1,few clouds
hyderabad,IN,38.84003893584419,25.69868414734428,19.556510441965614,42.852689769373825,1035.6472312154874,42.56072602150752,1.5425549158168972,1.7579496619734591,41.00116739777578,-0.9366766677588291,-0.3751486321096307,17,0,thunderstorm
pune,IN,22.182288771011002,36.96448999087578,9.693826784666793,33.98861844289085,1030.9322045339627,38.13941899610521,13.778781567632496,16.32794113248233,70.69473454584487,0.9854159787735466,0.12112128300905418,17,0,clear sky
assam,IN,35.332070295715965,31.484512154399624,13.040720377787036,42.68914076845287,985.5376537489171,38.420399485975246,8.801262643788139,1.0997068276953148,13.670258369037725,-0.9745449047036554,-0.8420170563193373,17,0,mist
chennai,IN,22.334828975390472,33.262110206037,7.050324592861687,31.503938980793848,1024.3008084456276,81.07954279308282,7.407088583816541,16.592128249090962,50.889811214317206,0.6288468324809457,0.7332496660582336,14,0,rain
jaipur,IN,30.948177805916394,10.450601136156113,26.243634554373955,43.413848477974426,1019.9939865054998,78.74410887183991,9.406682056971833,2.2230265061241927,5.33723844328573,-0.9639275763803469,0.243438277611238,10,0,scattered clouds
assam,IN,21.009944418046622,15.342528182542257,31.674755627994667,41.24129553809594,1031.6303134006037,96.3346253367854,0.7785910630420895,6.877824773798462,86.89795600509314,-0.0644092724745711,0.9963493843686159,18,0,rain
kolkata,IN,31.570514635358045,21.055519720497216,23.481179341855146,23.481179341855146,1035.6044860626293,88.59546002291933,9.713317428112799,12.071622104131718,95.611637519438,0.2675878771071878,0.9800873350591063,10,1,scattered clouds
bengaluru,IN,17.298192534120957,20.840131591179585,14.292801500275145,31.836612527609205,1025.5816241248783,64.03367750422365,11.537361562887018,12.464283802480553,42.54307728655016,-0.9464906568001484,0.813767843222283,3,0,thunderstorm
hyderabad,IN,15.201881986183581,15.961907760078407,10.094643731424195,37.64164817019789,1047.2983448264126,89.6583752102409,9.965695496342095,0.06410253257129073,62.12924961432118,-0.6475919224646355,-0.655757307386057,5,0,snow
mumbai,IN,15.086905557133273,31.427110930467048,22.67049771335564,43.345750557335165,1019.5234458981121,45.89389773444208,4.6567214303725395,8.302095677699281,22.453683730504014,-0.9333794215439745,-0.6847869581149338,1,0,clear sky
shimla,IN,22.404197923659055,31.547399372283873,5.463353226664257,26.551601316029803,1007.8494028721435,30.612074213243332,7.280449097876791,10.645805084456711,8.100015911508784,-0.5908366497091401,0.9919226444386103,2,0,snow
bengaluru,IN,33.90843266725675,38.78399627708323,9.396714229442793,38.9538567311712,1015.543328538429,61.72835402170673,12.13192135603467,4.984301291319852,54.810468604244164,-0.9990948773400271,0.9666810488386633,5,1,mist
panaji,IN,17.908163194206445,37.274517647534154,19.024063922229747,39.972322621448335,980.6294512986173,58.39541283306161,6.599773914242251,13.698225517036931,41.07127912013243,-0.37919999073862126,0.9360678643977499,13,0,shower rain
assam,IN,23.801923502426853,29.811725355258883,7.347394788386693,26.845711683296933,996.6184857249842,37.6618276257497,10.440510968966986,15.208386121168848,53.241503461765824,-0.4312004835295647,-0.2963501233751086,22,1,mist
mumbai,IN,18.311367888502673,31.57607933711523,20.96429153147279,29.161197814657747,1004.5155243172748,28.504119389351555,2.6611973404365035,9.33810110872533,35.38153872264165,0.3538576300042704,-0.7849189173214723,9,1,broken clouds
shimla,IN,28.107573629746167,35.89324175832884,21.713656949649145,31.998238093630256,982.9928629865412,21.961200578358643,5.499980485407775,7.32242497169665,38.434266864508906,-0.9975000768932676,0.41946183529089726,18,1,thunderstorm
assam,IN,38.061878625511014,21.64835377115049,17.720535014478184,31.372700148219558,1012.3964044903239,76.96973988954171,11.518035765873844,4.231505855460938,55.33448321056156,-0.8426806384149681,0.6474884995457677,20,1,rain
delhi,IN,37.57762739578935,32.418549307450284,31.234391193681653,39.25315502495225,1041.764593845564,59.604500771769224,10.763094275391655,7.194380712048258,34.2915889135201,0.9391819919366727,-0.22736169951063,10,1,mist
pune,IN,18.45998058054915,30.11535763402345,11.51447606776197,44.12441249122067,985.9240815203702,15.936115688837749,4.493098156766619,3.1118668551078765,57.32380769909666,0.9984948065884126,0.4663243162353276,9,1,mist
ahmedabad,IN,27.962053384871925,27.894492308807514,9.251135623512615,29.01504783948378,1049.7728890791007,65.11138260564385,11.93763546881241,8.498873751788773,11.769142531278353,-0.9738633558528286,0.9865937885096607,0,0,snow
thiruvananthapuram,IN,30.526861326640766,37.5766307254526,5.339174926807681,37.89351892000617,1019.2338539785238,18.057676918178394,12.858573251566558,15.65582148865957,33.482764941566344,0.6663989499517524,0.9884112018954099,2,0,thunderstorm
hyderabad,IN,25.105405338939896,22.599053009030243,21.489669849478116,21.489669849478116,1034.7228696174186,40.78395770444307,13.612926374036793,4.237715751299698,14.854773714946113,0.907354570073918,-0.9517301707765302,1,0,thunderstorm
thiruvananthapuram,IN,23.97310586493783,41.83230839382389,18.846286007777294,39.49648895452884,1016.5250431615233,96.79959104443029,14.37691293740691,1.0807065824203832,26.21639142773966,0.9918114379672894,-0.22568299286318916,5,0,few clouds
srinagar,IN,14.767743005325148,33.77553034785933,26.10822231383467,40.70012996657827,1023.7671535315465,97.26112856682391,0.09700608327947113,10.488106168427754,45.316667685293076,-0.4040556417279861,-0.7440788111351749,1,1,rain
jaipur,IN,36.17836524632756,32.404991668663186,14.018965538134008,27.942351784355346,1047.4798434571537,32.13083613455176,8.755021184757853,12.15008909015728,88.04507063922675,0.9824522859827957,0.9314752139467998,8,1,mist
delhi,IN,17.40889672485463,38.719568640242684,17.822349176219955,42.0735357259924,985.3302849072882,98.46653866825281,11.727350205811804,3.595157471936641,46.78524620612182,0.9987624936924221,-0.9937241454595891,5,0,few clouds
ahmedabad,IN,38.333138870649805,15.035461608145123,5.740481999515499,20.595388286378725,1034.2128645485618,27.3801578369724,13.926850532006084,19.1297098037825,23.12472064185762,0.9904826918009793,-0.35292612339159957,16,0,snow
jaipur,IN,30.015710339276826,17.74249310424311,26.492791599681993,30.52067772517482,1019.3571068251215,15.070910154000257,10.744089991232379,6.954076299932657,67.06358572608818,-0.6434261171314687,0.24460056483494205,8,1,snow
delhi,IN,11.312975415949557,37.20332249033292,14.336731987555517,36.45066708720685,997.571328840058,72.87711275990436,13.54145853968277,18.00263121644001,53.292120720690484,-0.10292649518451258,-0.9545530375270885,5,1,clear sky
pune,IN,10.873043539689299,33.39857864145584,20.520638075983936,20.520638075983936,1005.9999448765809,21.623935609992785,11.030657645141487,7.236867698398561,64.99835259191144,-0.15444762414648297,-0.9427745013625619,14,1,rain
bengaluru,IN,19.713069270038986,41.778038934955546,15.55121272600202,22.673001160869045,985.5767304122448,63.440484844058496,11.966508793582507,4.36302296886375,95.72528726696618,0.9832288079320785,-0.5066057299647714,10,0,shower rain
kolkata,IN,23.27528443987687,28.790134414947747,25.80445683255499,43.46626484018677,1035.6276772545546,22.340185996882283,9.741420973538824,16.5897821763988,40.76003163892662,-0.8857809822212028,0.4247645218335566,16,0,rain
mumbai,IN,10.080045040278588,23.427616684819483,28.069988353908744,41.2073412534281,980.5797627228833,93.69851075985567,4.3126176522395285,10.089155753499186,91.98144058661066,-0.8419612579522471,-0.9937806791569552,6,1,thunderstorm
jaipur,IN,18.02581090745027,31.238853294447008,22.054977148748122,37.594518419826045,981.9448320477071,90.43701566575031,7.050514386919069,2.7099743650168473,73.17746242948637,-0.41387884048983664,0.5230403399829969,16,0,rain
lucknow,IN,17.625331429169727,23.10626885775226,19.132569710772426,20.350162539315416,1005.6500522037446,78.9091133109291,3.8474340137056573,3.70182028073766,73.19386082808904,0.7883707557978715,-0.5282921928759892,1,0,rain
bengaluru,IN,15.722629892297917,24.813046028950932,16.689914886214055,40.8709393259683,1008.8648472721977,36.33478319930731,5.042689342098672,1.8980645429915444,81.52801652194447,-0.04260261905227599,0.365538264250724,18,1,mist
lucknow,IN,19.783181699163805,35.85916737579238,33.55151901915059,33.61306577320697,1025.294783911121,55.2047576390969,5.006678546359237,12.799077548966675,51.35069552855354,-0.045106830574579766,0.1873531508084275,20,1,thunderstorm
ahmedabad,IN,10.824786688953239,27.306175291384367,23.85358525201583,41.396008596829034,1041.9981424503258,87.42678917041007,3.133565586535056,6.092377472579211,48.06691644157286,-0.8725820803847788,0.506149936933103,20,1,thunderstorm
srinagar,IN,35.49812474214171,16.375246164991196,21.996457384831608,21.996457384831608,1032.9054051681615,92.25087612055562,8.14842938706089,0.27511728469548746,53.22421238146371,0.9723727218029484,-0.037940654009678436,17,1,broken clouds
kolkata,IN,29.22750323932226,34.3604569991996,10.649504754021564,24.76311322566349,997.0709299448391,17.19037880336101,4.338717639896249,6.297787175012434,44.02736706048136,-0.025965745946591953,-0.36362429324584705,19,0,shower rain
bengaluru,IN,12.605887239585485,18.40114225586957,21.59889027541892,39.22825091009298,1025.6955197693517,26.92625322595589,2.559880378448444,1.0490371524189857,42.93034019535054,-0.8286806002992236,-0.8756922768459946,18,0,clear sky
ahmedabad,IN,39.298471569776794,40.709201964238304,22.768857133901072,22.768857133901072,1016.1910801082121,85.05826447801341,5.091620151338649,5.123239979695309,54.98574658121621,-0.0017857711413402702,0.8943444119350175,8,1,few clouds
hyderabad,IN,34.504600793916055,20.06392862015324,10.126444077148578,32.96796147602279,1010.2093077910521,62.421189554335754,8.363857072014488,9.56114198162481,64.64225058505161,0.5072325280121793,-0.3766738566079716,14,1,few clouds
assam,IN,27.59899938919049,37.11160119857914,8.748144660516285,35.60872570396087,1004.84849839466,65.62587527542085,8.963013275806349,6.29998531752344,82.0478753925731,-0.7777555219242883,-0.1644823883886958,9,1,scattered clouds
hyderabad,IN,24.593398350731427,38.974750059792555,6.489643068450739,43.78749044484428,1014.236862539424,59.34553265348274,3.875642164722099,16.21159795510164,99.4591460885255,0.9692567787223508,0.7017758762401903,18,1,shower rain
bengaluru,IN,19.56025461198597,40.776047738813055,30.299038200506313,35.331654490606184,1024.2681672736392,57.44002156606603,12.578200160188697,14.10290016229223,6.623782440923298,-0.6894790706999946,0.9932255578280921,15,0,thunderstorm
pune,IN,25.010009670280674,12.570781919979673,8.871300886264796,43.79564508502477,1043.1326972561687,27.008641603494834,9.161194207440445,10.182413768224542,6.226639838683779,-0.9040140633161815,0.7047034103616124,2,1,clear sky
chennai,IN,28.39723617398015,27.156541689502227,7.946155918771219,41.79706232913482,1043.416826433536,36.94645675161996,6.704959680277865,11.072479186624541,66.061859380562,-0.6275051137668093,-0.15402856513657787,13,0,shower rain
mumbai,IN,31.0584160035942,31.120963540160734,16.286509334580693,23.088983521497553,1016.8131615234553,44.596482218456124,9.78394202431234,8.693609901047223,33.507095301416136,-0.8360748795144608,-0.9986319127254433,23,1,mist
bengaluru,IN,15.702562377995344,25.30009511170757,15.198363941760615,25.631822602447638,1008.8523450615425,65.7085721973467,14.758586160295364,0.4062408369304338,12.894669171798878,0.19332798209098342,-0.4979314249454975,8,0,few clouds
assam,IN,28.53803366533881,26.480428381160994,7.583875010439574,24.05575053739374,989.8023223574831,68.4953889845076,3.461914512215915,18.539908346877475,37.8097388395907,0.10596915993018476,-0.7695278145252828,16,1,clear sky
jaipur,IN,24.691120955735652,20.80017851031912,17.297433511212773,32.446212276658635,1013.6087310601977,55.694351122539445,2.119094088941276,19.81918042540004,68.27596045173203,-0.8080455010171119,-0.9883974266804317,21,0,clear sky
bengaluru,IN,36.64569858892562,16.928705031520163,28.62521732014987,37.7245868024314,995.668175385885,49.19867020603939,9.838434266929978,5.122758620037688,3.141536069081363,-0.2390424836695821,0.9490115652198334,18,1,mist
hyderabad,IN,30.658819068849944,12.228527705962197,9.173248399488621,25.538810332620354,1011.9059353465212,67.97137326228855,3.135885321382043,11.885445213931387,91.48590578277701,-0.25704752120417096,0.9836402232319102,4,0,mist
pune,IN,21.079628326350267,40.3376813734679,20.5031122723208,44.67195572800427,1036.3712441355738,46.89829203139928,5.855395920264533,13.597372024610104,7.224775816277806,0.4852807655359676,0.9900728353144748,21,0,shower rain
pune,IN,24.108518087897103,34.62541495883502,32.63065602075213,39.47542550906135,1011.5522648321527,67.89886459271357,14.182644701167305,19.511325353407788,68.8223820204263,-0.8539702877954638,-0.9709817219011149,2,1,thunderstorm
kolkata,IN,29.83000896462559,19.02697845810046,28.593965964336345,34.959465583124924,1043.018930192646,47.44182826491085,0.13117526146023184,15.796540318667965,72.66019036872729,-0.37836287457710366,0.9875734071011482,17,0,few clouds
pune,IN,25.301806856324312,25.571013615584924,20.656421810555223,32.10886754021549,983.2425977508246,41.1250563051818,11.968774276260115,17.312658615831438,6.0255057884982755,-0.44018518930354944,0.9395424645069851,5,0,rain
srinagar,IN,27.273556326682346,34.026580003019774,8.362556477195263,39.53447034024739,993.5508540079064,92.82993983771836,3.0652141988380337,5.734860789621901,22.989000282382477,0.28587974731349847,0.9509684006247354,22,0,broken clouds
jaipur,IN,23.870853524432,12.737333351218027,33.33702629942469,40.554931991649354,1026.1819788084051,79.0022831647627,3.7844146938520273,19.564089679552566,61.033788955274545,-0.06806592555366625,0.42740095037446546,3,0,few clouds
bengaluru,IN,17.07760331420151,21.948355345514937,26.037561923009203,41.67185841892251,1010.3678454254172,26.654115493169478,10.715849167591557,15.598266252206997,21.324665976013147,-0.6862655646415983,0.19537453302994578,8,0,mist
jaipur,IN,31.91241258645378,34.86859419272147,22.228700966114562,40.31535248908159,1012.7622982643318,62.89287922091036,4.0342690090220685,0.691371316750895,4.592099183079402,0.9960404445605686,-0.998829718566278,20,1,snow
hyderabad,IN,27.780881999286333,37.52919247406557,21.74620873700625,42.23797865423117,1033.7535427183295,89.15479007496464,7.456085952953403,10.03942786446127,14.018426508610315,0.5670406031361142,-0.4435056157083782,7,0,snow
kolkata,IN,19.14168418158936,18.17316403144666,30.75349136159936,34.70052571855891,988.1433392131264,95.15128628160974,3.789166043674709,0.16394604949252045,81.94639251644533,0.9490068579554648,0.9861427673659949,16,1,broken clouds
jaipur,IN,23.11372821220037,12.075295535833618,33.27864743437677,39.91355690449137,1035.3742024633232,46.28330631652551,9.004885512157498,15.377631456597598,77.89301059043754,0.6025877766184493,-0.6438150268103278,21,1,clear sky
hyderabad,IN,34.53387042938257,27.870374421759646,11.864497560304219,40.4375523645941,1006.1576949224142,41.62831799266269,0.9789308436959437,12.221429813844491,98.31487963794372,0.904853677592032,0.7375033482310156,2,0,broken clouds
lucknow,IN,12.10354137240969,15.930834204170754,6.920777994290369,41.73764751307266,998.2332394191852,68.46492710991132,11.967956137104549,7.138871730011617,85.13916953580929,0.1892440768707536,-0.8241226549509626,5,0,scattered clouds
bengaluru,IN,13.12037362855241,31.13779342723878,23.741058016061807,23.741058016061807,1018.664812863187,31.910003889212273,8.086862225964873,14.103706801084376,68.73358602928917,-0.8817808441883259,0.9892292071628901,5,1,mist
pune,IN,26.276597313298343,38.98643782997761,12.784649662040792,25.91473879808387,1017.8834138469106,89.66638374766157,9.06103720106355,4.998945131001631,0.5067562133038495,-0.18808686058509472,-0.0019106424596924436,23,0,rain
bengaluru,IN,20.064766179009666,33.49271670713898,21.32511579845081,33.35838119060985,1004.6105354463707,25.895292075092428,14.51203259974913,18.21898169395597,57.172120814694495,-0.8076104340346486,0.31501812622623054,21,1,scattered clouds
mumbai,IN,32.07989464991543,36.63485376283777,11.51069161743522,27.262061267884988,1002.5141625331719,74.71004459747408,5.251351837269222,12.068890024486027,64.5999111622216,-0.9813158337822016,0.7051049047817197,7,0,rain
bengaluru,IN,31.0624770065349,19.213969750519514,19.618470535063196,35.45788577253036,1029.862805933366,16.606460307167744,4.118858081113335,5.118493048395251,4.631485785256972,0.08132691379613602,0.8662182702432623,14,1,thunderstorm
mumbai,IN,33.14289966978809,11.609051851343313,29.7397311110092,39.33131086160762,1049.4423555886724,37.30721445571319,3.0369172862905436,6.763813785655168,50.63524566263267,-0.3724084493739847,0.7941521623968887,12,1,rain
jaipur,IN,21.758684204264565,15.23891140162807,22.792568843753294,43.32561609952755,991.2371228921853,80.72874015946094,14.073331801191243,19.718553306519045,14.570305862497202,0.16149006528567905,-0.35175582572102887,0,0,snow
chennai,IN,38.622817447069025,20.065423825245528,21.77060760906555,26.875566126360013,1011.6121482652032,46.39796133217092,4.897512054368212,18.86161965529944,55.95130023221543,0.6910687825991246,-0.9768495115816623,19,0,scattered clouds
chennai,IN,18.050193738239724,39.10307421648584,7.145489452808983,23.82113660504731,1009.3883515251703,78.12471406379818,10.09275421455036,1.174558326480093,63.69595162684237,-0.9996862771502173,-0.9084109809855146,14,0,rain
mumbai,IN,28.442721662219455,16.31634141296747,20.030943770405162,41.15257850202454,983.8725538895122,55.56033197869138,3.477804703328239,18.136236068264097,77.39573671157632,0.6617100105285942,0.12987625393119454,17,1,scattered clouds
chennai,IN,22.543920489127935,12.11220586015784,13.97960078094845,38.73935507743127,1009.7284672921984,78.2560299114531,8.759349607804777,5.590067718055227,78.16948607395925,0.048782405102918064,0.5079172023098433,22,0,broken clouds
panaji,IN,27.96502043951752,25.790687799102095,8.414544248520402,23.253166312306362,1032.9095166272355,78.12394370651546,6.32847653988814,2.7754762209389683,43.470587440365506,0.6838287205336079,0.8986248697886302,9,1,clear sky
chennai,IN,22.308784088318397,26.45345749464326,19.183430903331892,28.817154946577645,1041.3053439932382,46.08529476437672,10.580992512874086,9.063813251968295,96.69510698854928,-0.30027000072253346,0.4875117711011508,17,1,clear sky
srinagar,IN,17.405467158947538,18.5201179306997,11.769032828203523,22.884617924047348,1002.192228849938,56.170865144004814,2.5747371745631304,19.502356314579874,5.54341388969709,0.9941680341330121,-0.6704298287351852,16,1,snow
bengaluru,IN,17.98694504496431,20.384152979840305,6.859818711070387,34.84381600450406,1045.3799573065546,12.338608395838017,1.399132707940311,9.703437370214802,58.99239159022972,-0.7636391732685199,0.967078265323086,9,0,broken clouds
thiruvananthapuram,IN,19.926006911371843,28.989805025617745,16.362027743608675,26.774079819889366,1042.6138150451088,79.1981885117543,10.21411169218429,12.350868350434538,30.826173332072702,-0.7966449481230895,-0.2556475302574557,18,0,scattered clouds
shimla,IN,18.56084157993564,36.1845621811069,16.975374302708218,21.279318808298903,1015.9606333627131,54.73617728092679,13.79415886054718,0.5146884279400799,71.33120527409949,-0.5344872319456938,0.860322273874475,20,0,snow
thiruvananthapuram,IN,22.990147903374403,39.8612983990883,20.069073889054152,43.849128308191766,1038.5120474057364,15.949663612195199,9.135653112869297,1.3656023158846575,28.76351980347741,-0.7186885793961287,0.18263546724630944,17,0,mist
kolkata,IN,10.551149636143132,34.04869113892012,33.358735139775916,42.64037476087455,1023.9635458232254,61.71606501882076,14.83430903676219,6.4821865950104325,40.70533702461924,-0.6030513384442289,0.8773569717095886,8,0,few clouds
pune,IN,33.172329988818525,35.74494719120002,31.104452541475336,44.24196370899452,1020.5080132822739,69.7420333123844,12.917251177737153,4.388342289060119,30.470805980179794,-0.9712649958586678,-0.9131498931495665,18,0,shower rain
pune,IN,22.473863181087076,23.907521330744693,16.81940094093029,28.262680948974374,1018.9304002051933,85.59670308394057,10.895117367099104,16.815923961890004,42.490861834507086,-0.4433459318016871,0.961860760179797,4,1,rain
bengaluru,IN,27.4982859141729,32.42358717869767,30.066355283487248,30.066355283487248,1017.1363228314491,33.60766910036352,8.239345173191152,13.64575393547851,60.59903913216842,-0.9258062771688976,-0.8714179551313423,22,0,clear sky
panaji,IN,34.804213383430984,37.4644655523759,26.04949035094905,28.749000791001684,1036.7592162801088,34.93216442423187,7.996168358202363,4.6831546030689575,62.60563460608157,-0.6918640217639187,-0.919588559074552,15,1,few clouds
ahmedabad,IN,23.33322873014496,30.255635654157388,6.885222098613743,29.423641411555383,1024.5424284122928,32.90322853949462,4.477088885924542,7.765151146508417,63.12717421426829,-0.07868771407301443,0.5363827022921134,18,1,broken clouds
lucknow,IN,39.93886198287059,13.12154541213119,5.614808461666425,20.512369718012096,1019.9779683378531,10.57759723533456,7.645463264314449,12.608794994804054,83.90234715583746,-0.8240831665703363,0.710461243640311,22,1,mist
shimla,IN,32.752741771226255,32.6573547841767,29.437177179190122,29.437177179190122,996.0883891811677,97.94432830552446,10.777008432069337,9.177097208570814,52.82481850912117,-0.9801602590341535,0.35673292490542685,14,0,thunderstorm
thiruvananthapuram,IN,39.098116313412746,29.3091371688328,10.989043222820492,31.786388271278387,1033.9132694708378,76.27455449024657,5.668883895490217,13.27808179123069,63.84038906147956,0.335619904523516,-0.20841988630759323,13,1,scattered clouds
thiruvananthapuram,IN,29.3982171051788,40.761634220663424,21.05385519914126,32.674775697669645,1002.0935405371325,14.643241283987273,7.0752508752359855,12.599703461291647,60.79299425974908,0.5009051586887272,0.9026848399236316,12,1,rain
thiruvananthapuram,IN,23.31214832233493,40.20473248815027,23.31862322214406,23.31862322214406,1017.9743817553541,69.00221410370784,11.6037034589948,10.486616814460843,59.12901601492047,-0.9924008461447428,0.8773266394761832,4,0,rain
delhi,IN,22.139350853202977,20.706486051611613,10.618166508134971,40.40707557709325,1007.0147826360236,80.863648297999,5.668841026818344,7.597353409142855,47.63640808240712,-0.21510107323858693,0.9335988227533772,1,0,rain
ahmedabad,IN,23.42500743431285,39.313557638644596,21.196187463494592,22.106777476947176,1014.8247253895454,32.022502404488975,5.361790362255562,14.807891596486208,81.08180873567795,0.5185927263367008,-0.8783355284677993,6,1,clear sky
chennai,IN,15.138716640030196,30.290443347879958,21.607633008773664,21.607633008773664,1010.7734253791863,34.6156934750923,8.984172951821847,15.596159524052373,70.36217924242109,-0.7293170475163396,-0.5096078939278195,8,0,mist
jaipur,IN,20.366072510458785,41.0023404306294,7.729265382077433,20.17976158162865,980.9944905095153,28.806169612877195,13.310185760600762,8.393460438714698,63.610716721776626,0.9648553856550194,0.20325167257851173,9,1,shower rain
chennai,IN,28.263938805411808,33.67256920802042,15.52598967755667,22.49055196328321,1027.8893495469565,95.82478183140887,11.11117349503876,1.334073435466756,14.903082089742748,0.9534325711369113,0.715347499502621,11,0,scattered clouds
kolkata,IN,39.29629319033691,34.68986105008916,24.82056676083487,24.82056676083487,1032.6760007577407,51.36232270568156,3.3056467153063,4.566413047476258,71.52936188016561,-0.8914371803397679,0.9974256495886054,0,1,mist
thiruvananthapuram,IN,28.504506531267253,29.451904351728587,11.809585437249082,40.327533954796145,1001.1757161644666,30.943666499471494,2.5790859022755335,0.7793381798727772,49.267620897774634,-0.7943225315611364,-0.3335930813591207,23,1,clear sky
lucknow,IN,27.890792746581038,16.451675584955886,10.388429136720065,36.380865830517614,1009.3998815990121,22.020437360313075,3.6225700188875702,5.439711232512643,4.206649323041378,0.7126481325634408,-0.4651336491966357,10,1,mist
hyderabad,IN,30.36539155086584,25.400041035890304,6.6534848687381745,20.144837635139165,1035.3031216012648,22.70607008969788,6.514312856612965,14.147090096332114,65.1510990895174,-0.22352233092362908,-0.7596603549368036,21,1,few clouds
shimla,IN,14.945702228396502,11.959747409647793,11.596161403780663,35.64657407519779,999.5947120137652,68.667140546925,2.806469628617095,10.294671750689092,97.49764778651547,-0.697518823316607,-0.8795561723295015,7,1,shower rain
hyderabad,IN,26.640752585418237,28.683593001313124,15.571860215388828,40.622091210785385,1026.5495501557596,29.902543623571773,2.9485979394411155,8.015031590492963,20.77401880621631,0.7212466007100753,-0.9798498582875153,4,0,clear sky
bengaluru,IN,31.80590698053419,27.96549369594705,9.793081324428623,25.74352697187061,1034.0151823947301,49.81526398957184,9.18070136045415,11.976132717669659,30.15578423102617,-0.008705752473374734,0.8453414902911724,5,0,clear sky
assam,IN,20.660084480654557,35.7823313740182,21.560573217636097,21.560573217636097,1040.1234719469353,80.32971315594722,2.0751373213256867,4.679689480341434,22.56770288248292,-0.5425431224897772,-0.476321136009084,0,1,clear sky
delhi,IN,28.03273502188908,24.102606157111556,25.01717090540509,31.956755280305785,1025.87542767686,21.198199974553656,6.953331854877886,12.989721535995137,19.252769504813084,-0.6517800401347099,-0.26960494472496316,10,0,clear sky
hyderabad,IN,35.886378522976756,14.62594731591031,31.376842475408264,39.97971729531251,1047.029157986713,93.74253075362061,0.21123501127988664,9.712390866689082,46.93958634923748,0.7018662505606068,0.9844498520413308,0,0,rain
mumbai,IN,14.369562731930696,37.25204598694671,14.098709221933618,34.494077720283656,1045.9896876521018,20.960579216508876,1.182345614477212,9.186246108540288,12.69128777437567,0.9852707915470876,0.1587986077950818,2,1,few clouds
pune,IN,33.638227620187,40.057448755742726,13.798626442777788,38.11477984878526,1025.0661841987614,95.68312688177201,9.459785119710919,9.278355704415638,97.10570538245372,0.9790818823014662,0.7395130040742756,19,0,few clouds
panaji,IN,18.368985832605816,19.992717444341604,21.06255675033752,21.06255675033752,1036.4388419890495,57.85800363909001,0.4477129352715775,0.8343740975458136,56.13141046024682,-0.2668453842093957,0.927595891907238,2,0,shower rain
ahmedabad,IN,33.352852203442,12.717450848742853,17.072471700687565,26.39859653632966,1043.897613151442,58.065780124777824,9.760698459749507,0.5222135887282775,4.735365520106461,0.5787678641650273,0.9471011341063651,0,1,thunderstorm
thiruvananthapuram,IN,15.315814374521143,37.35413006621177,13.747978995630126,32.350785934246254,1038.4507993060934,78.96243677636667,14.220973391106657,18.14094867451351,33.84520451862806,0.32430896603594456,0.5287398290927998,14,0,thunderstorm
panaji,IN,19.44415176761705,17.086462093654703,17.921325068280407,30.513459148748062,1033.0214223833689,32.24681466503367,7.95704818549716,13.764158362100723,25.427717760320945,-0.8130397240484615,0.9898553103883375,2,1,few clouds
delhi,IN,12.298672059766082,32.70489803445113,27.23730552416905,33.74141301197657,992.6506450450053,56.956722243209356,14.688881766639906,2.469178408619501,38.080508304053296,0.371795298629441,0.13622931460478102,2,1,scattered clouds
hyderabad,IN,29.851620171781853,22.259707663898645,20.83624069192005,26.314965458995985,993.385854207541,41.13872112981953,0.847501843238968,18.583924819219572,96.5507962944881,0.5010531034149672,0.40745188819801037,12,1,thunderstorm
srinagar,IN,10.29424344141929,37.33501010963074,19.79882676184641,30.31826199415474,1017.3409503377991,99.4763629646056,11.814471550456283,11.35608027585157,44.44147165223239,0.9786445916746325,0.9603614303252168,16,0,broken clouds
